===============================================================================
Id,orcl-1995-2014,len,datetime,open,high,low,close,volume,openinterest,adjclose,Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
229,orcl-1995-2014,229,1999-11-29 23:59:59.999989,16.19,16.68,15.8,16.14,40063853.0,0.0,16.135906,Strategy,229,730087.9999999999,Broker,229,899.6,1061.0,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,orcl-1995-2014,230,1999-11-30 23:59:59.999989,16.16,16.18,14.95,15.08,71869025.0,0.0,15.07964,Strategy,230,730088.9999999999,Broker,230,899.6,1050.4,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,orcl-1995-2014,231,1999-12-01 23:59:59.999989,15.22,15.75,15.01,15.72,45257836.0,0.0,15.718959,Strategy,231,730089.9999999999,Broker,231,1051.8,1051.8,BuySell,231,,15.986249999999998,Trades - Net Profit/Loss,231,49.800000000000004,
232,orcl-1995-2014,232,1999-12-02 23:59:59.999989,15.77,16.9,15.76,16.89,55468182.0,0.0,16.886414,Strategy,232,730090.9999999999,Broker,232,894.0999999999999,1063.0,BuySell,232,15.5236,,Trades - Net Profit/Loss,232,,
233,orcl-1995-2014,233,1999-12-03 23:59:59.999989,17.26,18.19,17.12,17.5,83983837.0,0.0,17.49794,Strategy,233,730091.9999999999,Broker,233,894.0999999999999,1069.1,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,orcl-1995-2014,234,1999-12-06 23:59:59.999989,17.51,17.76,17.25,17.44,43489180.0,0.0,17.442347,Strategy,234,730094.9999999999,Broker,234,894.0999999999999,1068.5,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,orcl-1995-2014,235,1999-12-07 23:59:59.999989,17.41,17.82,16.97,17.62,58335433.0,0.0,17.623026,Strategy,235,730095.9999999999,Broker,235,894.0999999999999,1070.3,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,orcl-1995-2014,236,1999-12-08 23:59:59.999989,17.46,17.57,16.87,16.93,48258655.0,0.0,16.92811,Strategy,236,730096.9999999999,Broker,236,894.0999999999999,1063.3999999999999,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,orcl-1995-2014,237,1999-12-09 23:59:59.999989,17.14,17.66,17.12,17.47,74874797.0,0.0,17.470144,Strategy,237,730097.9999999999,Broker,237,894.0999999999999,1068.8,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,orcl-1995-2014,238,1999-12-10 23:59:59.999989,17.68,18.85,17.22,18.82,55802301.0,0.0,18.818277,Strategy,238,730098.9999999999,Broker,238,894.0999999999999,1082.3,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,orcl-1995-2014,239,1999-12-13 23:59:59.999989,18.68,18.69,17.69,17.75,67872575.0,0.0,17.748112,Strategy,239,730101.9999999999,Broker,239,894.0999999999999,1071.6,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,orcl-1995-2014,240,1999-12-14 23:59:59.999989,17.93,18.48,16.98,17.11,85054563.0,0.0,17.108788,Strategy,240,730102.9999999999,Broker,240,894.0999999999999,1065.1999999999998,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,orcl-1995-2014,241,1999-12-15 23:59:59.999989,18.96,20.33,18.43,20.1,166578141.0,0.0,20.096916,Strategy,241,730103.9999999999,Broker,241,894.0999999999999,1095.1,BuySell,241,,,Trades - Net Profit/Loss,241,,
242,orcl-1995-2014,242,1999-12-16 23:59:59.999989,19.93,20.15,19.43,19.92,67004668.0,0.0,19.916243,Strategy,242,730104.9999999999,Broker,242,894.0999999999999,1093.3,BuySell,242,,,Trades - Net Profit/Loss,242,,
243,orcl-1995-2014,243,1999-12-17 23:59:59.999989,20.46,21.08,20.07,20.17,92159773.0,0.0,20.166407,Strategy,243,730105.9999999999,Broker,243,894.0999999999999,1095.8,BuySell,243,,,Trades - Net Profit/Loss,243,,
244,orcl-1995-2014,244,1999-12-20 23:59:59.999989,20.99,21.85,20.96,21.42,79090672.0,0.0,21.417263,Strategy,244,730108.9999999999,Broker,244,894.0999999999999,1108.3,BuySell,244,,,Trades - Net Profit/Loss,244,,
245,orcl-1995-2014,245,1999-12-21 23:59:59.999989,21.64,22.1,21.15,21.72,67855939.0,0.0,21.723021,Strategy,245,730109.9999999999,Broker,245,894.0999999999999,1111.3,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,orcl-1995-2014,246,1999-12-22 23:59:59.999989,22.2,23.43,22.01,23.36,61442836.0,0.0,23.363016,Strategy,246,730110.9999999999,Broker,246,894.0999999999999,1127.6999999999998,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,orcl-1995-2014,247,1999-12-23 23:59:59.999989,23.52,24.57,23.4,23.72,62975405.0,0.0,23.724369,Strategy,247,730111.9999999999,Broker,247,894.0999999999999,1131.3,BuySell,247,,,Trades - Net Profit/Loss,247,,
248,orcl-1995-2014,248,1999-12-27 23:59:59.999989,24.16,24.17,22.71,23.21,43626787.0,0.0,23.210135,Strategy,248,730115.9999999999,Broker,248,894.0999999999999,1126.1999999999998,BuySell,248,,,Trades - Net Profit/Loss,248,,
249,orcl-1995-2014,249,1999-12-28 23:59:59.999989,23.14,24.14,22.68,23.6,38484519.0,0.0,23.599285,Strategy,249,730116.9999999999,Broker,249,894.0999999999999,1130.1,BuySell,249,,,Trades - Net Profit/Loss,249,,
250,orcl-1995-2014,250,1999-12-29 23:59:59.999989,23.5,24.5,23.49,24.46,25576450.0,0.0,24.460979,Strategy,250,730117.9999999999,Broker,250,894.0999999999999,1138.6999999999998,BuySell,250,,,Trades - Net Profit/Loss,250,,
251,orcl-1995-2014,251,1999-12-30 23:59:59.999989,24.89,25.11,24.2,24.77,30801461.0,0.0,24.766745,Strategy,251,730118.9999999999,Broker,251,894.0999999999999,1141.8,BuySell,251,,,Trades - Net Profit/Loss,251,,
252,orcl-1995-2014,252,1999-12-31 23:59:59.999989,24.77,25.21,24.64,24.92,12046002.0,0.0,24.919622,Strategy,252,730119.9999999999,Broker,252,894.0999999999999,1143.3,BuySell,252,,,Trades - Net Profit/Loss,252,,
253,orcl-1995-2014,253,2000-01-03 23:59:59.999989,27.71,27.84,24.82,26.27,110304525.0,0.0,26.267759,Strategy,253,730122.9999999999,Broker,253,894.0999999999999,1156.8,BuySell,253,,,Trades - Net Profit/Loss,253,,
254,orcl-1995-2014,254,2000-01-04 23:59:59.999989,25.68,26.38,23.35,23.95,131339025.0,0.0,23.946749,Strategy,254,730123.9999999999,Broker,254,894.0999999999999,1133.6,BuySell,254,,,Trades - Net Profit/Loss,254,,
255,orcl-1995-2014,255,2000-01-05 23:59:59.999989,22.6,23.65,21.35,22.68,186684472.0,0.0,22.681999,Strategy,255,730124.9999999999,Broker,255,894.0999999999999,1120.8999999999999,BuySell,255,,,Trades - Net Profit/Loss,255,,
256,orcl-1995-2014,256,2000-01-06 23:59:59.999989,22.27,23.35,21.06,21.35,123531456.0,0.0,21.347761,Strategy,256,730125.9999999999,Broker,256,1116.8,1116.8,BuySell,256,,23.70025,Trades - Net Profit/Loss,256,65.0,
257,orcl-1995-2014,257,2000-01-07 23:59:59.999989,21.13,23.02,20.81,22.99,103155283.0,0.0,22.987759,Strategy,257,730126.9999999999,Broker,257,1116.8,1116.8,BuySell,257,,,Trades - Net Profit/Loss,257,,
258,orcl-1995-2014,258,2000-01-10 23:59:59.999989,24.02,25.8,23.46,25.74,102888151.0,0.0,25.739622,Strategy,258,730129.9999999999,Broker,258,1116.8,1116.8,BuySell,258,,,Trades - Net Profit/Loss,258,,
259,orcl-1995-2014,259,2000-01-11 23:59:59.999989,25.04,25.52,24.35,24.99,97342517.0,0.0,24.989111,Strategy,259,730130.9999999999,Broker,259,866.4,1116.3,BuySell,259,23.984750000000002,,Trades - Net Profit/Loss,259,,
260,orcl-1995-2014,260,2000-01-12 23:59:59.999989,24.96,24.96,23.06,23.49,93810592.0,0.0,23.4881,Strategy,260,730131.9999999999,Broker,260,866.4,1101.3,BuySell,260,,,Trades - Net Profit/Loss,260,,
261,orcl-1995-2014,261,2000-01-13 23:59:59.999989,24.13,24.43,23.02,23.36,62709179.0,0.0,23.363016,Strategy,261,730132.9999999999,Broker,261,1107.7,1107.7,BuySell,261,,24.796449999999997,Trades - Net Profit/Loss,261,,-9.100000000000001
262,orcl-1995-2014,262,2000-01-14 23:59:59.999989,24.24,24.77,23.29,23.75,64169355.0,0.0,23.752163,Strategy,262,730133.9999999999,Broker,262,1107.7,1107.7,BuySell,262,,,Trades - Net Profit/Loss,262,,
263,orcl-1995-2014,263,2000-01-18 23:59:59.999989,23.99,25.46,23.49,24.74,75076722.0,0.0,24.738943,Strategy,263,730137.9999999999,Broker,263,1107.7,1107.7,BuySell,263,,,Trades - Net Profit/Loss,263,,
264,orcl-1995-2014,264,2000-01-19 23:59:59.999989,24.96,25.91,24.02,25.41,55310781.0,0.0,25.406065,Strategy,264,730138.9999999999,Broker,264,858.1,1112.2,BuySell,264,23.6597,,Trades - Net Profit/Loss,264,,
265,orcl-1995-2014,265,2000-01-20 23:59:59.999989,26.24,26.8,25.85,26.35,61301186.0,0.0,26.351145,Strategy,265,730139.9999999999,Broker,265,858.1,1121.6,BuySell,265,,,Trades - Net Profit/Loss,265,,
266,orcl-1995-2014,266,2000-01-21 23:59:59.999989,27.35,27.35,26.24,26.55,57213676.0,0.0,26.545721,Strategy,266,730140.9999999999,Broker,266,858.1,1123.6,BuySell,266,,,Trades - Net Profit/Loss,266,,
267,orcl-1995-2014,267,2000-01-24 23:59:59.999989,26.8,26.85,24.02,24.1,56237153.0,0.0,24.099627,Strategy,267,730143.9999999999,Broker,267,858.1,1099.1,BuySell,267,,,Trades - Net Profit/Loss,267,,
268,orcl-1995-2014,268,2000-01-25 23:59:59.999989,24.49,25.57,24.41,25.1,59651251.0,0.0,25.1003,Strategy,268,730144.9999999999,Broker,268,1103.0,1103.0,BuySell,268,,25.953549999999996,Trades - Net Profit/Loss,268,,-4.700000000000024
269,orcl-1995-2014,269,2000-01-26 23:59:59.999989,25.24,26.21,24.46,24.49,53479177.0,0.0,24.488775,Strategy,269,730145.9999999999,Broker,269,850.6,1095.5,BuySell,269,24.0931,,Trades - Net Profit/Loss,269,,
270,orcl-1995-2014,270,2000-01-27 23:59:59.999989,24.82,25.21,22.24,23.04,68639316.0,0.0,23.043356,Strategy,270,730146.9999999999,Broker,270,850.6,1081.0,BuySell,270,,,Trades - Net Profit/Loss,270,,
271,orcl-1995-2014,271,2000-01-28 23:59:59.999989,22.9,23.1,20.74,21.07,97127546.0,0.0,21.069799,Strategy,271,730147.9999999999,Broker,271,1079.6,1079.6,BuySell,271,,23.4465,Trades - Net Profit/Loss,271,,-23.4
272,orcl-1995-2014,272,2000-01-31 23:59:59.999989,21.32,22.29,20.93,22.22,76614677.0,0.0,22.216394,Strategy,272,730150.9999999999,Broker,272,1079.6,1079.6,BuySell,272,,,Trades - Net Profit/Loss,272,,
273,orcl-1995-2014,273,2000-02-01 23:59:59.999989,22.79,24.16,22.24,24.02,64200376.0,0.0,24.016233,Strategy,273,730151.9999999999,Broker,273,1079.6,1079.6,BuySell,273,,,Trades - Net Profit/Loss,273,,
274,orcl-1995-2014,274,2000-02-02 23:59:59.999989,24.43,24.91,24.02,24.16,71876009.0,0.0,24.155216,Strategy,274,730152.9999999999,Broker,274,1079.6,1079.6,BuySell,274,,,Trades - Net Profit/Loss,274,,
275,orcl-1995-2014,275,2000-02-03 23:59:59.999989,24.63,25.35,24.13,25.21,62432623.0,0.0,25.211485,Strategy,275,730153.9999999999,Broker,275,833.3,1085.4,BuySell,275,23.76805,,Trades - Net Profit/Loss,275,,
276,orcl-1995-2014,276,2000-02-04 23:59:59.999989,25.63,25.91,25.27,25.71,45999388.0,0.0,25.711823,Strategy,276,730154.9999999999,Broker,276,833.3,1090.4,BuySell,276,,,Trades - Net Profit/Loss,276,,
277,orcl-1995-2014,277,2000-02-07 23:59:59.999989,26.38,26.68,26.18,26.66,50243618.0,0.0,26.656906,Strategy,277,730157.9999999999,Broker,277,833.3,1099.9,BuySell,277,,,Trades - Net Profit/Loss,277,,
278,orcl-1995-2014,278,2000-02-08 23:59:59.999989,27.02,27.32,26.24,26.49,62640385.0,0.0,26.490126,Strategy,278,730158.9999999999,Broker,278,833.3,1098.1999999999998,BuySell,278,,,Trades - Net Profit/Loss,278,,
279,orcl-1995-2014,279,2000-02-09 23:59:59.999989,26.71,27.27,26.16,26.66,58990652.0,0.0,26.656906,Strategy,279,730159.9999999999,Broker,279,833.3,1099.9,BuySell,279,,,Trades - Net Profit/Loss,279,,
280,orcl-1995-2014,280,2000-02-10 23:59:59.999989,26.68,27.85,25.8,27.71,50915236.0,0.0,27.713177,Strategy,280,730160.9999999999,Broker,280,833.3,1110.4,BuySell,280,,,Trades - Net Profit/Loss,280,,
281,orcl-1995-2014,281,2000-02-11 23:59:59.999989,27.8,28.8,26.13,26.55,62703338.0,0.0,26.545721,Strategy,281,730161.9999999999,Broker,281,833.3,1098.8,BuySell,281,,,Trades - Net Profit/Loss,281,,
282,orcl-1995-2014,282,2000-02-14 23:59:59.999989,27.07,27.69,26.07,27.66,42271184.0,0.0,27.657583,Strategy,282,730164.9999999999,Broker,282,833.3,1109.9,BuySell,282,,,Trades - Net Profit/Loss,282,,
283,orcl-1995-2014,283,2000-02-15 23:59:59.999989,27.41,28.1,26.3,27.3,53931343.0,0.0,27.29623,Strategy,283,730165.9999999999,Broker,283,833.3,1106.3,BuySell,283,,,Trades - Net Profit/Loss,283,,
284,orcl-1995-2014,284,2000-02-16 23:59:59.999989,27.13,27.82,26.74,27.24,37649884.0,0.0,27.240635,Strategy,284,730166.9999999999,Broker,284,833.3,1105.6999999999998,BuySell,284,,,Trades - Net Profit/Loss,284,,
285,orcl-1995-2014,285,2000-02-17 23:59:59.999989,27.46,27.91,26.68,27.41,45410942.0,0.0,27.407425,Strategy,285,730167.9999999999,Broker,285,833.3,1107.4,BuySell,285,,,Trades - Net Profit/Loss,285,,
286,orcl-1995-2014,286,2000-02-18 23:59:59.999989,27.44,27.57,25.96,26.05,71825867.0,0.0,26.045383,Strategy,286,730168.9999999999,Broker,286,833.3,1093.8,BuySell,286,,,Trades - Net Profit/Loss,286,,
287,orcl-1995-2014,287,2000-02-22 23:59:59.999989,26.3,27.32,25.04,26.38,84932020.0,0.0,26.378944,Strategy,287,730172.9999999999,Broker,287,1096.3,1096.3,BuySell,287,,27.729799999999997,Trades - Net Profit/Loss,287,16.700000000000017,
288,orcl-1995-2014,288,2000-02-23 23:59:59.999989,26.77,28.14,26.52,28.05,78319480.0,0.0,28.046734,Strategy,288,730173.9999999999,Broker,288,828.5999999999999,1109.1,BuySell,288,26.1222,,Trades - Net Profit/Loss,288,,
289,orcl-1995-2014,289,2000-02-24 23:59:59.999989,28.1,28.94,26.8,27.55,79779630.0,0.0,27.5464,Strategy,289,730174.9999999999,Broker,289,828.5999999999999,1104.1,BuySell,289,,,Trades - Net Profit/Loss,289,,
290,orcl-1995-2014,290,2000-02-25 23:59:59.999989,27.52,31.58,27.52,31.41,116006445.0,0.0,31.410124,Strategy,290,730175.9999999999,Broker,290,828.5999999999999,1142.6999999999998,BuySell,290,,,Trades - Net Profit/Loss,290,,
291,orcl-1995-2014,291,2000-02-28 23:59:59.999989,31.69,34.02,30.35,30.52,137513135.0,0.0,30.520636,Strategy,291,730178.9999999999,Broker,291,828.5999999999999,1133.8,BuySell,291,,,Trades - Net Profit/Loss,291,,
292,orcl-1995-2014,292,2000-02-29 23:59:59.999989,32.63,33.11,31.63,33.02,62492412.0,0.0,33.022331,Strategy,292,730179.9999999999,Broker,292,828.5999999999999,1158.8,BuySell,292,,,Trades - Net Profit/Loss,292,,
293,orcl-1995-2014,293,2000-03-01 23:59:59.999989,32.8,33.13,31.47,31.8,50517024.0,0.0,31.799276,Strategy,293,730180.9999999999,Broker,293,828.5999999999999,1146.6,BuySell,293,,,Trades - Net Profit/Loss,293,,
294,orcl-1995-2014,294,2000-03-02 23:59:59.999989,32.69,32.72,30.19,30.47,58810111.0,0.0,30.465029,Strategy,294,730181.9999999999,Broker,294,828.5999999999999,1133.3,BuySell,294,,,Trades - Net Profit/Loss,294,,
295,orcl-1995-2014,295,2000-03-03 23:59:59.999989,31.63,33.41,31.21,33.36,53934748.0,0.0,33.355862,Strategy,295,730182.9999999999,Broker,295,828.5999999999999,1162.1999999999998,BuySell,295,,,Trades - Net Profit/Loss,295,,
296,orcl-1995-2014,296,2000-03-06 23:59:59.999989,33.27,34.22,32.19,33.69,51176067.0,0.0,33.689434,Strategy,296,730185.9999999999,Broker,296,828.5999999999999,1165.5,BuySell,296,,,Trades - Net Profit/Loss,296,,
297,orcl-1995-2014,297,2000-03-07 23:59:59.999989,34.08,35.58,33.08,33.33,60688898.0,0.0,33.328098,Strategy,297,730186.9999999999,Broker,297,828.5999999999999,1161.8999999999999,BuySell,297,,,Trades - Net Profit/Loss,297,,
298,orcl-1995-2014,298,2000-03-08 23:59:59.999989,34.41,37.16,33.36,36.97,70581103.0,0.0,36.969437,Strategy,298,730187.9999999999,Broker,298,828.5999999999999,1198.3,BuySell,298,,,Trades - Net Profit/Loss,298,,
299,orcl-1995-2014,299,2000-03-09 23:59:59.999989,37.5,37.8,35.64,37.36,63492998.0,0.0,37.358589,Strategy,299,730188.9999999999,Broker,299,828.5999999999999,1202.1999999999998,BuySell,299,,,Trades - Net Profit/Loss,299,,
300,orcl-1995-2014,300,2000-03-10 23:59:59.999989,37.36,37.39,35.69,36.3,50253264.0,0.0,36.30233,Strategy,300,730189.9999999999,Broker,300,828.5999999999999,1191.6,BuySell,300,,,Trades - Net Profit/Loss,300,,
301,orcl-1995-2014,301,2000-03-13 23:59:59.999989,34.91,37.19,34.15,35.02,73978569.0,0.0,35.02367,Strategy,301,730192.9999999999,Broker,301,828.5999999999999,1178.8,BuySell,301,,,Trades - Net Profit/Loss,301,,
302,orcl-1995-2014,302,2000-03-14 23:59:59.999989,36.41,37.25,34.02,34.25,81354448.0,0.0,34.24538,Strategy,302,730193.9999999999,Broker,302,828.5999999999999,1171.1,BuySell,302,,,Trades - Net Profit/Loss,302,,
303,orcl-1995-2014,303,2000-03-15 23:59:59.999989,37.36,37.8,34.25,34.97,162801608.0,0.0,34.968075,Strategy,303,730194.9999999999,Broker,303,828.5999999999999,1178.3,BuySell,303,,,Trades - Net Profit/Loss,303,,
304,orcl-1995-2014,304,2000-03-16 23:59:59.999989,35.89,36.72,34.11,36.44,107401303.0,0.0,36.441299,Strategy,304,730195.9999999999,Broker,304,828.5999999999999,1193.0,BuySell,304,,,Trades - Net Profit/Loss,304,,
305,orcl-1995-2014,305,2000-03-17 23:59:59.999989,36.36,36.47,35.36,35.5,74261854.0,0.0,35.496223,Strategy,305,730196.9999999999,Broker,305,828.5999999999999,1183.6,BuySell,305,,,Trades - Net Profit/Loss,305,,
306,orcl-1995-2014,306,2000-03-20 23:59:59.999989,35.8,35.86,34.5,34.75,53045681.0,0.0,34.745701,Strategy,306,730199.9999999999,Broker,306,828.5999999999999,1176.1,BuySell,306,,,Trades - Net Profit/Loss,306,,
307,orcl-1995-2014,307,2000-03-21 23:59:59.999989,34.63,35.97,33.8,35.89,59159053.0,0.0,35.885372,Strategy,307,730200.9999999999,Broker,307,828.5999999999999,1187.5,BuySell,307,,,Trades - Net Profit/Loss,307,,
308,orcl-1995-2014,308,2000-03-22 23:59:59.999989,36.02,37.53,35.08,37.39,59806845.0,0.0,37.386383,Strategy,308,730201.9999999999,Broker,308,828.5999999999999,1202.5,BuySell,308,,,Trades - Net Profit/Loss,308,,
309,orcl-1995-2014,309,2000-03-23 23:59:59.999989,36.97,39.14,36.72,38.64,57115644.0,0.0,38.637226,Strategy,309,730202.9999999999,Broker,309,828.5999999999999,1215.0,BuySell,309,,,Trades - Net Profit/Loss,309,,
310,orcl-1995-2014,310,2000-03-24 23:59:59.999989,38.61,39.89,38.44,38.69,59384137.0,0.0,38.692818,Strategy,310,730203.9999999999,Broker,310,828.5999999999999,1215.5,BuySell,310,,,Trades - Net Profit/Loss,310,,
311,orcl-1995-2014,311,2000-03-27 23:59:59.999989,39.61,39.72,38.67,39.33,36647052.0,0.0,39.332153,Strategy,311,730206.9999999999,Broker,311,828.5999999999999,1221.8999999999999,BuySell,311,,,Trades - Net Profit/Loss,311,,
312,orcl-1995-2014,312,2000-03-28 23:59:59.999989,38.97,40.03,38.03,38.5,40516682.0,0.0,38.498257,Strategy,312,730207.9999999999,Broker,312,828.5999999999999,1213.6,BuySell,312,,,Trades - Net Profit/Loss,312,,
313,orcl-1995-2014,313,2000-03-29 23:59:59.999989,38.28,38.3,36.5,36.69,58422453.0,0.0,36.691471,Strategy,313,730208.9999999999,Broker,313,828.5999999999999,1195.5,BuySell,313,,,Trades - Net Profit/Loss,313,,
314,orcl-1995-2014,314,2000-03-30 23:59:59.999989,34.91,37.58,34.69,34.88,79805266.0,0.0,34.884693,Strategy,314,730209.9999999999,Broker,314,828.5999999999999,1177.3999999999999,BuySell,314,,,Trades - Net Profit/Loss,314,,
315,orcl-1995-2014,315,2000-03-31 23:59:59.999989,35.66,36.27,33.8,34.72,89761527.0,0.0,34.717915,Strategy,315,730210.9999999999,Broker,315,1185.1999999999998,1185.1999999999998,BuySell,315,,36.81405,Trades - Net Profit/Loss,315,88.89999999999998,
316,orcl-1995-2014,316,2000-04-03 23:59:59.999989,34.97,35.86,33.36,34.19,80493304.0,0.0,34.189777,Strategy,316,730213.9999999999,Broker,316,1185.1999999999998,1185.1999999999998,BuySell,316,,,Trades - Net Profit/Loss,316,,
317,orcl-1995-2014,317,2000-04-04 23:59:59.999989,34.75,34.75,28.94,33.77,138994016.0,0.0,33.772827,Strategy,317,730214.9999999999,Broker,317,1185.1999999999998,1185.1999999999998,BuySell,317,,,Trades - Net Profit/Loss,317,,
318,orcl-1995-2014,318,2000-04-05 23:59:59.999989,32.58,36.02,32.26,34.8,82897831.0,0.0,34.8013,Strategy,318,730215.9999999999,Broker,318,1185.1999999999998,1185.1999999999998,BuySell,318,,,Trades - Net Profit/Loss,318,,
319,orcl-1995-2014,319,2000-04-06 23:59:59.999989,35.86,37.11,35.64,36.55,70161766.0,0.0,36.552486,Strategy,319,730216.9999999999,Broker,319,1185.1999999999998,1185.1999999999998,BuySell,319,,,Trades - Net Profit/Loss,319,,
320,orcl-1995-2014,320,2000-04-07 23:59:59.999989,37.22,38.8,36.91,38.75,52574599.0,0.0,38.748425,Strategy,320,730217.9999999999,Broker,320,812.9999999999998,1200.4999999999998,BuySell,320,36.35635,,Trades - Net Profit/Loss,320,,
321,orcl-1995-2014,321,2000-04-10 23:59:59.999989,38.92,38.97,36.58,36.69,63228577.0,0.0,36.691471,Strategy,321,730220.9999999999,Broker,321,812.9999999999998,1179.8999999999996,BuySell,321,,,Trades - Net Profit/Loss,321,,
322,orcl-1995-2014,322,2000-04-11 23:59:59.999989,35.66,36.3,34.16,34.41,79802818.0,0.0,34.41214,Strategy,322,730221.9999999999,Broker,322,812.9999999999998,1157.0999999999997,BuySell,322,,,Trades - Net Profit/Loss,322,,
323,orcl-1995-2014,323,2000-04-12 23:59:59.999989,34.66,35.58,32.44,32.52,75473554.0,0.0,32.521992,Strategy,323,730222.9999999999,Broker,323,1159.5999999999997,1159.5999999999997,BuySell,323,,36.113699999999994,Trades - Net Profit/Loss,323,,-25.600000000000023
324,orcl-1995-2014,324,2000-04-13 23:59:59.999989,33.3,34.47,31.91,31.99,71059570.0,0.0,31.993855,Strategy,324,730223.9999999999,Broker,324,1159.5999999999997,1159.5999999999997,BuySell,324,,,Trades - Net Profit/Loss,324,,
325,orcl-1995-2014,325,2000-04-14 23:59:59.999989,31.1,31.7,26.8,27.8,123611717.0,0.0,27.796566,Strategy,325,730224.9999999999,Broker,325,1159.5999999999997,1159.5999999999997,BuySell,325,,,Trades - Net Profit/Loss,325,,
326,orcl-1995-2014,326,2000-04-17 23:59:59.999989,26.91,33.3,26.76,33.27,129630227.0,0.0,33.272488,Strategy,326,730227.9999999999,Broker,326,1159.5999999999997,1159.5999999999997,BuySell,326,,,Trades - Net Profit/Loss,326,,
327,orcl-1995-2014,327,2000-04-18 23:59:59.999989,33.61,35.16,32.8,35.11,88521256.0,0.0,35.107071,Strategy,327,730228.9999999999,Broker,327,1159.5999999999997,1159.5999999999997,BuySell,327,,,Trades - Net Profit/Loss,327,,
328,orcl-1995-2014,328,2000-04-19 23:59:59.999989,34.97,35.39,33.02,33.16,51922110.0,0.0,33.161301,Strategy,328,730229.9999999999,Broker,328,809.8999999999996,1141.4999999999995,BuySell,328,32.5247,,Trades - Net Profit/Loss,328,,
329,orcl-1995-2014,329,2000-04-20 23:59:59.999989,32.83,33.58,31.08,31.49,56659185.0,0.0,31.493519,Strategy,329,730230.9999999999,Broker,329,1138.1999999999996,1138.1999999999996,BuySell,329,,34.08369999999999,Trades - Net Profit/Loss,329,,-21.400000000000006
330,orcl-1995-2014,330,2000-04-24 23:59:59.999989,29.96,32.33,29.8,32.22,67145890.0,0.0,32.216217,Strategy,330,730234.9999999999,Broker,330,1138.1999999999996,1138.1999999999996,BuySell,330,,,Trades - Net Profit/Loss,330,,
331,orcl-1995-2014,331,2000-04-25 23:59:59.999989,33.3,33.97,32.3,33.61,69437766.0,0.0,33.606045,Strategy,331,730235.9999999999,Broker,331,1138.1999999999996,1138.1999999999996,BuySell,331,,,Trades - Net Profit/Loss,331,,
332,orcl-1995-2014,332,2000-04-26 23:59:59.999989,33.86,34.61,31.6,32.11,53726042.0,0.0,32.105045,Strategy,332,730236.9999999999,Broker,332,1138.1999999999996,1138.1999999999996,BuySell,332,,,Trades - Net Profit/Loss,332,,
333,orcl-1995-2014,333,2000-04-27 23:59:59.999989,31.16,34.5,31.1,34.38,58574017.0,0.0,34.384346,Strategy,333,730237.9999999999,Broker,333,1138.1999999999996,1138.1999999999996,BuySell,333,,,Trades - Net Profit/Loss,333,,
334,orcl-1995-2014,334,2000-04-28 23:59:59.999989,34.91,35.58,34.75,35.55,46876964.0,0.0,35.551811,Strategy,334,730238.9999999999,Broker,334,789.0999999999997,1144.5999999999997,BuySell,334,34.22875,,Trades - Net Profit/Loss,334,,
335,orcl-1995-2014,335,2000-05-01 23:59:59.999989,35.52,36.41,35.02,35.44,41701871.0,0.0,35.44062,Strategy,335,730241.9999999999,Broker,335,789.0999999999997,1143.4999999999995,BuySell,335,,,Trades - Net Profit/Loss,335,,
336,orcl-1995-2014,336,2000-05-02 23:59:59.999989,35.11,35.36,34.41,34.61,39731748.0,0.0,34.606728,Strategy,336,730242.9999999999,Broker,336,789.0999999999997,1135.1999999999998,BuySell,336,,,Trades - Net Profit/Loss,336,,
337,orcl-1995-2014,337,2000-05-03 23:59:59.999989,34.19,34.3,32.08,33.72,55765874.0,0.0,33.717239,Strategy,337,730243.9999999999,Broker,337,789.0999999999997,1126.2999999999997,BuySell,337,,,Trades - Net Profit/Loss,337,,
338,orcl-1995-2014,338,2000-05-04 23:59:59.999989,33.49,34.22,32.47,33.02,44856920.0,0.0,33.022331,Strategy,338,730244.9999999999,Broker,338,789.0999999999997,1119.2999999999997,BuySell,338,,,Trades - Net Profit/Loss,338,,
339,orcl-1995-2014,339,2000-05-05 23:59:59.999989,32.91,34.25,32.8,34.16,39673957.0,0.0,34.161987,Strategy,339,730245.9999999999,Broker,339,1118.1999999999996,1118.1999999999996,BuySell,339,,34.763749999999995,Trades - Net Profit/Loss,339,,-20.0
340,orcl-1995-2014,340,2000-05-08 23:59:59.999989,33.49,33.8,32.05,32.16,41066676.0,0.0,32.160625,Strategy,340,730248.9999999999,Broker,340,783.2999999999995,1104.8999999999994,BuySell,340,31.569249999999997,,Trades - Net Profit/Loss,340,,
